Unnamed: 0,a,ab,b,c,pentamer
3711.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccccc4Oc4ccccc4-c4cccc(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)c4F)c3F)ccc21
3712.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4c5ccccc5c(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5F)c5cc(C(C)(C)C)ccc45)c3F)ccc21
3713.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4cc(F)c(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5F)cc4F)c3F)ccc21
3714.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccc5oc(-c6cccc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)c6F)cc5c4)c3F)ccc21
3715.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1ccc(Br)o1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccc(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5F)o4)c3F)ccc21
3716.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccc5c(c4)C4(c6ccccc6-c6ccccc64)c4cc(-c6cccc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)c6F)ccc4-5)c3F)ccc21
3717.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4cc(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5F)c(Cl)cc4Cl)c3F)ccc21
3718.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4cnc5nc(-c6cccc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)c6F)ccc5c4)c3F)ccc21
3719.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1cccc2cccc(Br)c12,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4cccc5cccc(-c6cccc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)c6F)c45)c3F)ccc21
3720.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c3F)ccc2-c2ccc(-c3cccc(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c3F)cc21
3721.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4c(F)c(F)c(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5F)c5nsnc45)c3F)ccc21
3722.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccc([Si](C)(C)c5ccc(-c6cccc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)c6F)cc5)cc4)c3F)ccc21
3723.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3F)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccc5nc6ccc(-c7cccc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)c7F)cc6nc5c4)c3F)ccc21
3724.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1ccccc1[Si](C)(C)c1ccccc1-c1c(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)cnn1C
3725.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1ccc(Br)nc1,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1ccc(-c2c(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cnn2C)nc1
3727.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1cc(Br)c2ccccc2c1,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1cc(-c2c(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cnn2C)c2ccccc2c1
3728.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Clc1cc(Br)sc1Br,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1cc(Cl)c(-c2c(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cnn2C)s1
3729.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3c(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cnn3C)c3nsnc3c(-c3c(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cnn3C)c2nc1C
3730.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1ccccc1Oc1ccccc1Br,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1ccccc1Oc1ccccc1-c1c(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)cnn1C
3731.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1c2ccccc2c(-c2c(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cnn2C)c2cc(C(C)(C)C)ccc12
3732.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Fc1cc(Br)c(F)cc1Br,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1cc(F)c(-c2c(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cnn2C)cc1F
3733.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1ccc2oc(Br)cc2c1,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1ccc2oc(-c3c(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cnn3C)cc2c1
3734.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1ccc(Br)o1,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1ccc(-c2c(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cnn2C)o1
3735.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(-c3c(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cnn3C)ccc1-2
3736.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Clc1cc(Cl)c(Br)cc1Br,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1cc(-c2c(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cnn2C)c(Cl)cc1Cl
3737.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1cnc2nc(Br)ccc2c1,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1cnc2nc(-c3c(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cnn3C)ccc2c1
3738.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1cccc2cccc(Br)c12,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1cccc2cccc(-c3c(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cnn3C)c12
3739.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cnn3C)ccc2-c2ccc(-c3c(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cnn3C)cc21
3740.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Fc1c(F)c(Br)c2nsnc2c1Br,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1c(F)c(F)c(-c2c(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cnn2C)c2nsnc12
3741.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1ccc([Si](C)(C)c2ccc(-c3c(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cnn3C)cc2)cc1
3742.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,Brc1ccc2nc3ccc(Br)cc3nc2c1,Cn1ncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1-c1ccc2nc3ccc(-c4c(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)cnn4C)cc3nc2c1
3743.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccccc4[Si](C)(C)c4ccccc4-c4cccc(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)c4)c3)ccc21
3744.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc(Br)nc1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccc(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5)nc4)c3)ccc21
3746.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4cc(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5)c5ccccc5c4)c3)ccc21
3747.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Clc1cc(Br)sc1Br,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4cc(Cl)c(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5)s4)c3)ccc21
3748.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3cccc(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c3)c3nsnc3c(-c3cccc(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c3)c2nc1C
3749.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccccc4Oc4ccccc4-c4cccc(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)c4)c3)ccc21
3750.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4c5ccccc5c(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5)c5cc(C(C)(C)C)ccc45)c3)ccc21
3751.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4cc(F)c(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5)cc4F)c3)ccc21
3752.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccc5oc(-c6cccc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)c6)cc5c4)c3)ccc21
3753.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc(Br)o1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccc(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5)o4)c3)ccc21
3754.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccc5c(c4)C4(c6ccccc6-c6ccccc64)c4cc(-c6cccc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)c6)ccc4-5)c3)ccc21
3755.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4cc(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5)c(Cl)cc4Cl)c3)ccc21
3756.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4cnc5nc(-c6cccc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)c6)ccc5c4)c3)ccc21
3757.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Brc1cccc2cccc(Br)c12,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4cccc5cccc(-c6cccc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)c6)c45)c3)ccc21
3758.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c3)ccc2-c2ccc(-c3cccc(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c3)cc21
3759.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4c(F)c(F)c(-c5cccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)c5)c5nsnc45)c3)ccc21
3760.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,CC(C)(C)OC(=O)n1ccc2cc(-c3cccc(-c4ccc([Si](C)(C)c5ccc(-c6cccc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)c6)cc5)cc4)c3)ccc21
