Unnamed: 0,a,ab,b,c,pentamer,F,carbazole
3209.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1sccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2sccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc1)c1ccc(-c2sccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc1,C[Si](C)(c1ccc(-c2sccc2-c2ccnc(F)c2)cc1)c1ccc(-c2sccc2-c2ccnc(F)c2)cc1,c1ccc2c(c1)[nH]c1ccccc12
3210.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1sccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccsc2-c2ccc3nc4ccc(-c5sccc5-c5ccnc(-n6c7ccccc7c7ccccc76)c5)cc4nc3c2)ccn1,Fc1cc(-c2ccsc2-c2ccc3nc4ccc(-c5sccc5-c5ccnc(F)c5)cc4nc3c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3211.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(C(F)(F)F)c1)c1ccccc1-c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(C(F)(F)F)c1,C[Si](C)(c1ccccc1-c1cc(-c2ccnc(F)c2)cc(C(F)(F)F)c1)c1ccccc1-c1cc(-c2ccnc(F)c2)cc(C(F)(F)F)c1,c1ccc2c(c1)[nH]c1ccccc12
3212.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Brc1ccc(Br)nc1,FC(F)(F)c1cc(-c2ccc(-c3cc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc(C(F)(F)F)c3)nc2)cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1,Fc1cc(-c2cc(-c3ccc(-c4cc(-c5ccnc(F)c5)cc(C(F)(F)F)c4)nc3)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3213.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,FC(F)(F)c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2cc(-n3c4ccccc4c4ccccc43)c(-c3cc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc(C(F)(F)F)c3)cc2-n2c3ccccc3c3ccccc32)c1,Fc1cc(-c2cc(-c3cc(F)c(-c4cc(-c5ccnc(F)c5)cc(C(F)(F)F)c4)cc3F)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3214.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,FC(F)(F)c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2cc(-c3cc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc(C(F)(F)F)c3)c3ccccc3c2)c1,Fc1cc(-c2cc(-c3cc(-c4cc(-c5ccnc(F)c5)cc(C(F)(F)F)c4)c4ccccc4c3)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3215.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Clc1cc(Br)sc1Br,FC(F)(F)c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2cc(Cl)c(-c3cc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc(C(F)(F)F)c3)s2)c1,Fc1cc(-c2cc(-c3cc(Cl)c(-c4cc(-c5ccnc(F)c5)cc(C(F)(F)F)c4)s3)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3216.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3cc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc(C(F)(F)F)c3)c3nsnc3c(-c3cc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc(C(F)(F)F)c3)c2nc1C,Cc1nc2c(-c3cc(-c4ccnc(F)c4)cc(C(F)(F)F)c3)c3nsnc3c(-c3cc(-c4ccnc(F)c4)cc(C(F)(F)F)c3)c2nc1C,c1ccc2c(c1)[nH]c1ccccc12
3217.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,FC(F)(F)c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccccc2Oc2ccccc2-c2cc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc(C(F)(F)F)c2)c1,Fc1cc(-c2cc(-c3ccccc3Oc3ccccc3-c3cc(-c4ccnc(F)c4)cc(C(F)(F)F)c3)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3218.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3cc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc(C(F)(F)F)c3)c3ccccc3c(-c3cc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc(C(F)(F)F)c3)c2c1,CC(C)(C)c1ccc2c(-c3cc(-c4ccnc(F)c4)cc(C(F)(F)F)c3)c3ccccc3c(-c3cc(-c4ccnc(F)c4)cc(C(F)(F)F)c3)c2c1,c1ccc2c(c1)[nH]c1ccccc12
3219.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2cc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc(C(F)(F)F)c2)c(F)cc1-c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(C(F)(F)F)c1,Fc1cc(-c2cc(-c3cc(F)c(-c4cc(-c5ccnc(F)c5)cc(C(F)(F)F)c4)cc3F)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3220.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,FC(F)(F)c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccc3oc(-c4cc(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)cc(C(F)(F)F)c4)cc3c2)c1,Fc1cc(-c2cc(-c3ccc4oc(-c5cc(-c6ccnc(F)c6)cc(C(F)(F)F)c5)cc4c3)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3221.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Brc1ccc(Br)o1,FC(F)(F)c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccc(-c3cc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc(C(F)(F)F)c3)o2)c1,Fc1cc(-c2cc(-c3ccc(-c4cc(-c5ccnc(F)c5)cc(C(F)(F)F)c4)o3)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3222.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,FC(F)(F)c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4cc(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)cc(C(F)(F)F)c4)ccc2-3)c1,Fc1cc(-c2cc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cc(-c6ccnc(F)c6)cc(C(F)(F)F)c5)ccc3-4)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3223.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,FC(F)(F)c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2cc(-c3cc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc(C(F)(F)F)c3)c(Cl)cc2Cl)c1,Fc1cc(-c2cc(-c3cc(-c4cc(-c5ccnc(F)c5)cc(C(F)(F)F)c4)c(Cl)cc3Cl)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3224.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,FC(F)(F)c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2cnc3nc(-c4cc(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)cc(C(F)(F)F)c4)ccc3c2)c1,Fc1cc(-c2cc(-c3cnc4nc(-c5cc(-c6ccnc(F)c6)cc(C(F)(F)F)c5)ccc4c3)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3225.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Brc1cccc2cccc(Br)c12,FC(F)(F)c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2cccc3cccc(-c4cc(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)cc(C(F)(F)F)c4)c23)c1,Fc1cc(-c2cc(-c3cccc4cccc(-c5cc(-c6ccnc(F)c6)cc(C(F)(F)F)c5)c34)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3226.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc(C(F)(F)F)c3)ccc2-c2ccc(-c3cc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc(C(F)(F)F)c3)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cc(-c4ccnc(F)c4)cc(C(F)(F)F)c3)ccc2-c2ccc(-c3cc(-c4ccnc(F)c4)cc(C(F)(F)F)c3)cc21,c1ccc2c(c1)[nH]c1ccccc12
3227.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,Fc1c(F)c(-c2cc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc(C(F)(F)F)c2)c2nsnc2c1-c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(C(F)(F)F)c1,Fc1cc(-c2cc(-c3c(F)c(F)c(-c4cc(-c5ccnc(F)c5)cc(C(F)(F)F)c4)c4nsnc34)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3228.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2cc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc(C(F)(F)F)c2)cc1)c1ccc(-c2cc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc(C(F)(F)F)c2)cc1,C[Si](C)(c1ccc(-c2cc(-c3ccnc(F)c3)cc(C(F)(F)F)c2)cc1)c1ccc(-c2cc(-c3ccnc(F)c3)cc(C(F)(F)F)c2)cc1,c1ccc2c(c1)[nH]c1ccccc12
3229.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cc(-c3ccnc(F)c3)cc(C(F)(F)F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,FC(F)(F)c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccc3nc4ccc(-c5cc(-c6ccnc(-n7c8ccccc8c8ccccc87)c6)cc(C(F)(F)F)c5)cc4nc3c2)c1,Fc1cc(-c2cc(-c3ccc4nc5ccc(-c6cc(-c7ccnc(F)c7)cc(C(F)(F)F)c6)cc5nc4c3)cc(C(F)(F)F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3232.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1cccnc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1cccnc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2ncccc2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3cccnc3-c3ccnc(F)c3)cc2-n2c3ccccc3c3ccccc32)ccn1,Fc1cc(-c2ncccc2-c2cc(F)c(-c3cccnc3-c3ccnc(F)c3)cc2F)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3268.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1c(-c2ccnc(F)c2)cccc1-n1c2ccccc2c2ccccc21)c1ccccc1-c1c(-c2ccnc(F)c2)cccc1-n1c2ccccc2c2ccccc21,C[Si](C)(c1ccccc1-c1c(F)cccc1-c1ccnc(F)c1)c1ccccc1-c1c(F)cccc1-c1ccnc(F)c1,c1ccc2c(c1)[nH]c1ccccc12
3269.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc(Br)nc1,Fc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)nc2)ccn1,Fc1cc(-c2cccc(F)c2-c2ccc(-c3c(F)cccc3-c3ccnc(F)c3)nc2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3270.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)cc2-n2c3ccccc3c3ccccc32)ccn1,Fc1cc(-c2cccc(F)c2-c2cc(F)c(-c3c(F)cccc3-c3ccnc(F)c3)cc2F)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3271.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,Fc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)c3ccccc3c2)ccn1,Fc1cc(-c2cccc(F)c2-c2cc(-c3c(F)cccc3-c3ccnc(F)c3)c3ccccc3c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3272.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Clc1cc(Br)sc1Br,Fc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(Cl)c(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)s2)ccn1,Fc1cc(-c2cccc(F)c2-c2cc(Cl)c(-c3c(F)cccc3-c3ccnc(F)c3)s2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3273.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)c3nsnc3c(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)c2nc1C,Cc1nc2c(-c3c(F)cccc3-c3ccnc(F)c3)c3nsnc3c(-c3c(F)cccc3-c3ccnc(F)c3)c2nc1C,c1ccc2c(c1)[nH]c1ccccc12
3274.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,Fc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccccc2Oc2ccccc2-c2c(-c3ccnc(F)c3)cccc2-n2c3ccccc3c3ccccc32)ccn1,Fc1cc(-c2cccc(F)c2-c2ccccc2Oc2ccccc2-c2c(F)cccc2-c2ccnc(F)c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3275.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)c3ccccc3c(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)c2c1,CC(C)(C)c1ccc2c(-c3c(F)cccc3-c3ccnc(F)c3)c3ccccc3c(-c3c(F)cccc3-c3ccnc(F)c3)c2c1,c1ccc2c(c1)[nH]c1ccccc12
3276.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(F)c(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)cc2F)ccn1,Fc1cc(-c2cccc(F)c2-c2cc(F)c(-c3c(F)cccc3-c3ccnc(F)c3)cc2F)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3277.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,Fc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc3oc(-c4c(-c5ccnc(F)c5)cccc4-n4c5ccccc5c5ccccc54)cc3c2)ccn1,Fc1cc(-c2cccc(F)c2-c2ccc3oc(-c4c(F)cccc4-c4ccnc(F)c4)cc3c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3278.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc(Br)o1,Fc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)o2)ccn1,Fc1cc(-c2cccc(F)c2-c2ccc(-c3c(F)cccc3-c3ccnc(F)c3)o2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3279.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,Fc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4c(-c5ccnc(F)c5)cccc4-n4c5ccccc5c5ccccc54)ccc2-3)ccn1,Fc1cc(-c2cccc(F)c2-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4c(F)cccc4-c4ccnc(F)c4)ccc2-3)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3280.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,Fc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cc(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)c(Cl)cc2Cl)ccn1,Fc1cc(-c2cccc(F)c2-c2cc(-c3c(F)cccc3-c3ccnc(F)c3)c(Cl)cc2Cl)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3281.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,Fc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cnc3nc(-c4c(-c5ccnc(F)c5)cccc4-n4c5ccccc5c5ccccc54)ccc3c2)ccn1,Fc1cc(-c2cccc(F)c2-c2cnc3nc(-c4c(F)cccc4-c4ccnc(F)c4)ccc3c2)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3282.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,Brc1cccc2cccc(Br)c12,Fc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2-c2cccc3cccc(-c4c(-c5ccnc(F)c5)cccc4-n4c5ccccc5c5ccccc54)c23)ccn1,Fc1cc(-c2cccc(F)c2-c2cccc3cccc(-c4c(F)cccc4-c4ccnc(F)c4)c23)ccn1,c1ccc2c(c1)[nH]c1ccccc12
3283.0,OB(O)c1ccnc(F)c1,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1-c1ccnc(F)c1)OC(=O)C2,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-c3c(-c4ccnc(F)c4)cccc3-n3c4ccccc4c4ccccc43)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(F)cccc3-c3ccnc(F)c3)ccc2-c2ccc(-c3c(F)cccc3-c3ccnc(F)c3)cc21,c1ccc2c(c1)[nH]c1ccccc12
