,smiles,frag_a_ix,frag_a,frag_b_ix,frag_b,frag_c_ix,frag_c,overlap,fluo_rate_ns,fluo_peak_1,fluo_peak_2,ext_peak_1,ext_peak_2,route_score
3277,Fc1c(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cccc1-c1cc(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2F)c(Cl)cc1Cl,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.03767838682210399,0.013773547675687656,0.18218273260157444,0.006642553787620979,0.2574764596054015,0.0004048476116686858,1930.142813318871
3278,Fc1c(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cccc1-c1cnc2nc(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3F)ccc2c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.185896385084779,0.0001856720680515441,0.006709911078372361,0.0066132788036727536,0.6119742052089167,0.0008464323738805354,2614.873887910943
3279,Fc1c(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cccc1-c1cccc2cccc(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3F)c12,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.050589376693612666,0.0040800079598271154,0.5528097707839925,0.0004049276670117298,0.22389147404864396,0.00040787085888589026,1859.1966886780713
3280,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3F)ccc2-c2ccc(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3F)cc21,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.06664379769360654,0.013500867623928535,0.7479986334569869,0.00017629712712696175,0.012688456218862127,0.0003023368695946953,2849.8173490081485
3281,Fc1c(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cccc1-c1c(F)c(F)c(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2F)c2nsnc12,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.012630570526872947,2.7870286839293897e-05,0.0015261353911623183,0.5492245093371615,0.18105548259250367,0.001653273836780234,3829.8141056129734
3282,C[Si](C)(c1ccc(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2F)cc1)c1ccc(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2F)cc1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.05928943422506091,0.023076638770036444,0.6357526397857782,0.0007408437892374651,0.050658001925830434,0.000336790443609128,2015.5655005406209
3283,Fc1c(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cccc1-c1ccc2nc3ccc(-c4cccc(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)c4F)cc3nc2c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.2562423263454754,3.8927271178126705e-06,0.0019980943060198555,0.1531433954113591,0.0633876541576699,0.0024911035096496863,2045.0356674238378
3284,C[Si](C)(c1ccccc1-c1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1F)c1ccccc1-c1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1F,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.02408479027372776,0.02172198930258166,0.6561318389209448,0.0005710133268624847,0.007194564520498313,0.00027293817599093257,2815.190312501855
3285,Fc1c(-c2ccc(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3F)nc2)cccc1-c1ccnc(-n2c3ccccc3c3ccccc32)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,17,Brc1ccc(Br)nc1,0.05970851220516784,0.0038354593814453,0.795928767751805,0.00020813033089623487,0.03769324826224187,0.000318447976150573,2123.175741446187
3286,Fc1c(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cccc1-c1cc(-n2c3ccccc3c3ccccc32)c(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2F)cc1-n1c2ccccc2c2ccccc21,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,3,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1F)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.08719928490684743,0.011122223325450029,0.7964167801297172,0.00020764627959988187,0.1408716152776087,0.00040045091959940417,1583.2383645253858
3287,c1ccc2c(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc2c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.03817755618461037,0.027894337309889584,0.5453877197761333,0.0004392220303969016,0.13405000514418938,0.0003430233763157187,1198.5117956348035
3288,Clc1cc(-c2sccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)sc1-c1sccc1-c1ccnc(-n2c3ccccc3c3ccccc32)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.007720488396788862,0.0043750129959586395,0.008229545179156453,0.0124446058665248,0.1336789315596453,0.0004080616063615387,1350.3408897715085
3289,Cc1nc2c(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c3nsnc3c(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2nc1C,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.031904805593358815,3.439097185322641e-05,0.0012268280547377392,0.06973896009315753,0.007344288542917898,0.23499437249785313,1704.4892685276054
3290,c1ccc(-c2sccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c(Oc2ccccc2-c2sccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.015167402326064412,0.026835426726869255,0.4877057290341582,0.00106171690577394,0.023247461979563892,0.00029894647140728806,1293.821224640797
3291,CC(C)(C)c1ccc2c(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c3ccccc3c(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.06746905841282104,0.008663596702027574,0.01776444002883973,0.0017935035335963209,0.8240860970897839,0.0007381483038791155,1356.7508741077463
3292,Fc1cc(-c2sccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c(F)cc1-c1sccc1-c1ccnc(-n2c3ccccc3c3ccccc32)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.04314588512642341,0.0033469080921652906,0.009806214805338173,0.011440075942036996,0.7104668005761382,0.00067775126899512,2315.925824276821
3293,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccsc2-c2ccc3oc(-c4sccc4-c4ccnc(-n5c6ccccc6c6ccccc65)c4)cc3c2)ccn1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.011780506285985613,0.004122270557097258,0.08426327020188418,0.004847357481323019,0.1333975892199263,0.0003623292246997405,4162.667542136247
3294,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccsc2-c2ccc(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)o2)ccn1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,7,Brc1ccc(Br)o1,0.04194753837489299,0.026547102506002233,0.3933443000600651,0.0007086538027504528,0.411385044458509,0.0004833501768679659,1247.1203634554547
3295,c1ccc2c(c1)-c1ccccc1C21c2cc(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)ccc2-c2ccc(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc21,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.028676125242290938,0.023092996330636124,0.5995378378114318,0.0003894553672057501,0.11533924553539311,0.0003954619652262628,1446.1908805569853
3296,Clc1cc(Cl)c(-c2sccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc1-c1sccc1-c1ccnc(-n2c3ccccc3c3ccccc32)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.021013653131103285,0.0037026630015251994,0.06411575875977414,0.004952498374380639,0.44034202174322035,0.0005009330315485821,1266.039285102871
3297,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccsc2-c2cnc3nc(-c4sccc4-c4ccnc(-n5c6ccccc6c6ccccc65)c4)ccc3c2)ccn1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.21338521983495154,0.0002728982707189396,0.002619555413240969,0.057096630496187455,0.15974454741788233,0.0015482966671991451,1551.5428929745358
3298,c1cc(-c2sccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c2c(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cccc2c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.05683653597188981,0.00036952987635332834,0.796996627116214,0.00020243211565960717,0.08037816197965375,0.0002861187483028909,1210.5106157922708
3299,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)ccc2-c2ccc(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc21,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.009886639749832005,0.00366681852950894,0.5299779067071742,0.0005603053362087133,0.015390171208809918,0.00033075400278413566,1665.0192571018117
3300,Fc1c(F)c(-c2sccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c2nsnc2c1-c1sccc1-c1ccnc(-n2c3ccccc3c3ccccc32)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.09360273446066102,0.00019800712242363134,0.001547767287524581,0.5300576494553997,0.0607673244623911,0.0036867836528728256,3005.674842304297
3301,C[Si](C)(c1ccc(-c2sccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc1)c1ccc(-c2sccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.06730273848976044,0.011273902646573993,0.7967581324451161,0.00019764246049948267,0.07153212344445907,0.00038093267822935826,1249.500499792388
3302,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccsc2-c2ccc3nc4ccc(-c5sccc5-c5ccnc(-n6c7ccccc7c7ccccc76)c5)cc4nc3c2)ccn1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.142504492301189,0.0018284420204943753,0.0016093175669713363,0.434414841996874,0.018801676356064494,0.004227633414831411,1271.7906420991294
3303,C[Si](C)(c1ccccc1-c1sccc1-c1ccnc(-n2c3ccccc3c3ccccc32)c1)c1ccccc1-c1sccc1-c1ccnc(-n2c3ccccc3c3ccccc32)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.028051359151508568,0.032860350736094314,0.6609610929414502,0.00044414134024770236,0.016644892271562725,0.0003087995432625665,1849.2481950202227
3304,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccsc2-c2ccc(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)nc2)ccn1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,17,Brc1ccc(Br)nc1,0.019890531907171907,0.002053495721458737,0.005524995390351505,0.023006445414258846,0.6442961663038487,0.0006236338282599463,1322.135135794991
3305,c1ccc2c(c1)c1ccccc1n2-c1cc(-c2ccsc2-c2cc(-n3c4ccccc4c4ccccc43)c(-c3sccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)cc2-n2c3ccccc3c3ccccc32)ccn1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,4,C[N+]12CC(=O)O[B-]1(c1sccc1Br)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.06508053311637577,0.010652583474048256,0.029895872223767817,0.002296451928331958,0.5882973768961025,0.0006008569727073093,1262.6011436202464
3306,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2cc(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3)c3ccccc3c2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.15170432867053643,0.02931222914413812,0.6393754907271036,0.00015828117641032656,0.012849285091337351,0.0003048653252971308,764.0024577541888
3307,Clc1cc(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2)sc1-c1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.030367716333146437,0.0011426244385665436,0.14887969812583812,0.00230880127268364,0.3130431644697334,0.00044960798668167715,1115.0916206407935
3308,Cc1nc2c(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3)c3nsnc3c(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3)c2nc1C,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.0066184666790394765,8.777407565792975e-05,0.001277420274372304,0.7240404415245235,0.06976974023413056,0.0028057826499328464,1504.093325684239
3309,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccccc2Oc2ccccc2-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.017185909489594753,0.030198779717825006,0.4853838355769346,0.001717985142472499,0.021246136394739996,0.00029834834793289895,928.4713092801313
3310,CC(C)(C)c1ccc2c(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3)c3ccccc3c(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3)c2c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.33889525680731064,0.15481244122543372,0.8365378014607513,0.00017799783946824833,0.2982789811517031,0.00044289794663086743,1062.3306567257625
3311,Fc1cc(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2)c(F)cc1-c1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.014829342969904314,0.01590573937690216,0.5344455352147888,0.0007113272082449932,0.024587107661954953,0.0003086364267053022,1551.7311199165704
3312,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccc3oc(-c4cccc(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)c4)cc3c2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.04122414141264538,0.019108441275474747,0.7378615311359739,0.0002744165594523513,0.015000459820513585,0.0003019395416155774,3920.7423014021397
3313,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccc(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3)o2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,7,Brc1ccc(Br)o1,0.08340222675910253,0.004904882309839215,0.6988970189431553,0.0001475831313508756,0.010152654907874993,0.00030009221022533775,886.8902174569374
3314,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4cccc(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)c4)ccc2-3)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.03207371199738954,0.01935838027799051,0.6009882686887705,0.00013353514400476802,0.0029173178938876458,0.00025745371067430704,1200.0143599601404
3315,Clc1cc(Cl)c(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2)cc1-c1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.018478752234300243,0.0028514671903981576,0.6929624099367525,0.0003030415566859879,0.025102412883753675,0.00035014021658482953,822.1722189194746
3316,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2cnc3nc(-c4cccc(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)c4)ccc3c2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.0314781959515334,7.385820465848914e-05,0.004210165780968309,0.015352768001162673,0.6715064001912148,0.0008067252784547457,1239.7750932556216
3317,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2cccc3cccc(-c4cccc(-c5ccnc(-n6c7ccccc7c7ccccc76)c5)c4)c23)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.07210329319981897,0.02218796542285583,0.7104252696368043,0.00020108475931807998,0.009103241404278643,0.00031145095980361284,785.6906947621221
3318,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3)ccc2-c2ccc(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3)cc21,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.037222898889999675,0.009562772703121598,0.671954746003148,0.00013756794397810416,0.0037818073051421293,0.00027464134819310337,1501.4390939324649
3319,Fc1c(F)c(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2)c2nsnc2c1-c1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.13961558002293353,1.4591155824460575e-05,0.0016652784513519223,0.3956476629132543,0.031104961783455183,0.0031118885022153667,2529.0574516598836
3320,C[Si](C)(c1ccc(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2)cc1)c1ccc(-c2cccc(-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2)cc1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.03096191642190532,0.02227851980131372,0.5811359175794781,0.0010583164271203238,0.02636575014659377,0.0003107932260341221,956.0315519195029
3321,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccc3nc4ccc(-c5cccc(-c6ccnc(-n7c8ccccc8c8ccccc87)c6)c5)cc4nc3c2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.24001166482224937,2.791303609985565e-05,0.0017666994167655533,0.28626848424920404,0.05152956029813857,0.0031730058462416293,948.06114865811
3322,C[Si](C)(c1ccccc1-c1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1)c1ccccc1-c1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.0346751911458607,0.01539094617144029,0.7103921003951689,0.0003217841974800239,0.03515574317208583,0.0003306793784201844,1554.945159772894
3323,c1cc(-c2ccc(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3)nc2)cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,17,Brc1ccc(Br)nc1,0.02455040382627173,0.003845373655959185,0.7288570372053732,0.0002917244774024135,0.02395558953879745,0.00030224949031550373,891.385402874097
3324,c1cc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)cc(-c2cc(-n3c4ccccc4c4ccccc43)c(-c3cccc(-c4ccnc(-n5c6ccccc6c6ccccc65)c4)c3)cc2-n2c3ccccc3c3ccccc32)c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,5,C[N+]12CC(=O)O[B-]1(c1cccc(Br)c1)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.13236061103534247,0.014865244468909768,0.8481322964360386,0.00015113757409360902,0.0734857554050787,0.00035814757638982856,775.2870988513154
3325,Fc1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1-c1cc(-c2c(F)cccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c2ccccc2c1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.010736912929452936,0.005367575625483393,0.6397900523724284,0.0003303469497604256,0.010922921357056917,0.0002784449709340438,2078.598305522637
3326,Fc1cccc(-c2ccnc(-n3c4ccccc4c4ccccc43)c2)c1-c1cc(Cl)c(-c2c(F)cccc2-c2ccnc(-n3c4ccccc4c4ccccc43)c2)s1,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.048379795485074865,0.004076652401013461,0.8021724970326058,0.00020654872816878894,0.06120225662621142,0.0003206840829126544,2673.5830596330948
3327,Cc1nc2c(-c3c(F)cccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c3nsnc3c(-c3c(F)cccc3-c3ccnc(-n4c5ccccc5c5ccccc54)c3)c2nc1C,13,OB(O)c1ccnc(-n2c3ccccc3c3ccccc32)c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.06103274122491056,0.0005864561702070485,0.0012688165844665956,0.7160739555432346,0.046521745395443605,0.07685370540162266,3047.213946664573
